loading_id,execution_id,trip_plan_id,trip_no,tanker_number,seq_no,bmcu_code,bmcu_name,milk_date,shift,qty_litres,qty_kgs,fat_pct,snf_pct,kg_fat,kg_snf,description,chamber,rmrd_qty,is_deleted
6109,1560,2470,5,AP03TE5888,2,3420,Chandramakula Palli,2026-08-06,,2370.00,2437.5450,3.700,8.140,90.1892,198.4162,RMRD,BC,0.00,f
6110,1560,2470,5,AP03TE5888,3,3644,Penchupadu,2026-08-06,,6089.00,6262.5365,4.000,8.260,250.5015,517.2855,RMRD,FC,0.00,f
6111,1560,2470,5,AP03TE5888,4,3442,Ramasamudhram CC,2026-08-06,,4019.00,4133.5415,3.900,8.180,161.2081,338.1237,RMRD,BC,0.00,f
6112,1560,2470,5,AP03TE5888,5,3419,Punganur,2026-08-06,,5336.00,5488.0760,3.700,8.140,203.0588,446.7294,RMRD,"FC,BC",0.00,f
6074,1549,2471,6,AP03TE5699,1,3435,Settipalli,2026-08-06,,7917.00,8142.6345,4.000,8.200,325.7054,667.6960,RMRD,FC,0.00,f
6075,1549,2471,6,AP03TE5699,2,3408,Ramakuppam BMCU,2026-08-06,,5263.00,5412.9955,3.900,8.180,211.1068,442.7830,RMRD,FC,0.00,f
6076,1549,2471,6,AP03TE5699,3,3413,Pedduru,2026-08-06,,4738.00,4873.0330,3.900,8.180,190.0483,398.6141,RMRD,BC,0.00,f
6077,1549,2471,6,AP03TE5699,4,3437,Kuppiganipalli,2026-08-06,,1003.00,1031.5855,3.800,8.160,39.2002,84.1774,RMRD,BC,0.00,f
6078,1549,2471,6,AP03TE5699,5,3418,Nadimur,2026-08-06,,4059.30,4174.9901,3.800,8.160,158.6496,340.6792,RMRD,"FC,BC",0.00,f
6113,1561,2472,7,TN863039,1,3409,Shanthi Puram,2026-08-06,,4971.90,5113.5991,3.850,8.180,196.8736,418.2924,RMRD,BC,0.00,f
6114,1561,2472,7,TN863039,2,3407,V Kota,2026-08-06,,4547.00,4676.5895,4.000,8.200,187.0636,383.4803,RMRD,FC,0.00,f
6115,1561,2472,7,TN863039,3,3402,Baireddipalle,2026-08-06,,4426.00,4552.1410,3.900,8.180,177.5335,372.3651,RMRD,MC,0.00,f
6116,1561,2472,7,TN863039,4,3405,Pathikonda,2026-08-06,,4992.00,5134.2720,3.800,8.160,195.1023,418.9566,RMRD,"FC,MC,BC",0.00,f
6124,1564,2473,8,AP03TJ0033,1,3004,Y S Gate,2026-08-06,,3704.00,3809.5640,4.000,8.330,152.3826,317.3367,RMRD,BC,0.00,f
6125,1564,2473,8,AP03TJ0033,2,3217,K Patnam,2026-08-06,,2640.00,2715.2400,4.100,8.330,111.3248,226.1795,RMRD,BC,0.00,f
6126,1564,2473,8,AP03TJ0033,3,3425,Gajulapalli,2026-08-06,,2830.80,2911.4778,3.900,8.180,113.5476,238.1589,RMRD,BC,0.00,f
6127,1564,2473,8,AP03TJ0033,4,3427,Perumala Palli,2026-08-06,,1214.00,1248.5990,4.300,8.390,53.6898,104.7575,RMRD,FC,0.00,f
6128,1564,2473,8,AP03TJ0033,5,3430,Mogili,2026-08-06,,2831.00,2911.6835,3.900,8.180,113.5557,238.1757,RMRD,FC,0.00,f
6129,1564,2473,8,AP03TJ0033,6,3439,KG Sathram,2026-08-06,,7954.00,8180.6890,4.000,8.300,327.2276,678.9972,RMRD,"FC,BC",0.00,f
6130,1565,2474,9,AP16TH5494,1,3221,Bomma Samudram,2026-08-06,,3002.00,3087.5570,4.000,8.200,123.5023,253.1797,RMRD,BC,0.00,f
6131,1565,2474,9,AP16TH5494,2,3432,Madetipalli,2026-08-06,,10197.00,10487.6145,3.900,8.180,409.0170,857.8869,RMRD,"FC,BC",0.00,f
6132,1565,2474,9,AP16TH5494,3,3118,Gollamangalam,2026-08-06,,6554.00,6740.7890,4.300,8.390,289.8539,565.5522,RMRD,FC,0.00,f
6133,1566,2475,10,AP39TB8024,1,3207,Karvetinagaram,2026-08-06,,1584.40,1629.5554,4.150,8.150,67.6265,132.8088,Balance Milk,FC,0.00,f
6134,1566,2475,10,AP39TB8024,2,3213,Narayanavanam,2026-08-06,,1186.70,1220.5210,4.200,8.120,51.2619,99.1063,RMRD,BC,0.00,f
6135,1566,2475,10,AP39TB8024,3,3015,Pichatur,2026-08-06,,1122.70,1154.6970,4.200,8.200,48.4973,94.6851,RMRD,BC,0.00,f
6136,1566,2475,10,AP39TB8024,4,3019,Pannuru,2026-08-06,,1846.00,1898.6110,3.900,8.080,74.0458,153.4078,RMRD,FC,0.00,f
6137,1566,2475,10,AP39TB8024,5,3212,M.Kothuru,2026-08-06,,3690.30,3795.4736,3.900,8.180,148.0235,310.4697,RMRD,FC,0.00,f
6138,1566,2475,10,AP39TB8024,6,3209,Kothapallimitta,2026-08-06,,,,,,,,RMRD,,0.00,t
6139,1566,2475,10,AP39TB8024,7,3208,S R Puram,2026-08-06,,3133.00,3222.2905,3.900,8.180,125.6693,263.5834,RMRD,BC,0.00,f
6140,1566,2475,10,AP39TB8024,8,3207,Karvetinagaram,2026-08-06,,3353.00,3448.5605,3.800,8.160,131.0453,281.4025,RMRD,BC,0.00,f
6184,1580,2476,11,TN24AB6599,1,3701,Pellakuru,2026-08-06,,1189.00,1222.8865,7.100,8.970,86.8249,109.6929,RMRD,BC,0.00,f
6185,1580,2476,11,TN24AB6599,2,3014,Thottambedu,2026-08-06,,1755.00,1805.0175,4.400,8.280,79.4208,149.4554,RMRD,FC,0.00,f
6186,1580,2476,11,TN24AB6599,3,3013,B N Khandriga,2026-08-06,,2671.00,2747.1235,5.300,8.720,145.5975,239.5492,RMRD,BC,0.00,f
6187,1580,2476,11,TN24AB6599,4,3011,Varadaiahpalem,2026-08-06,,1193.00,1227.0005,6.100,8.760,74.8470,107.4852,RMRD,BC,0.00,f
6188,1580,2476,11,TN24AB6599,5,3018,Satyavedu,2026-08-06,,1870.30,1923.6035,5.000,8.410,96.1802,161.7751,RMRD,BC,0.00,f
6189,1580,2476,11,TN24AB6599,6,3016,Nagalapuram,2026-08-06,,1139.00,1171.4615,4.700,8.470,55.0587,99.2228,RMRD,FC,0.00,f
6190,1580,2476,11,TN24AB6599,7,3017,K V B Puram,2026-08-06,,2849.00,2930.1965,4.100,8.220,120.1381,240.8622,RMRD,FC,0.00,f
6193,1580,2476,11,TN24AB6599,11,3701,Pellakuru,2026-08-06,,500.00,514.2500,4.100,8.340,21.0842,42.8885,RMRD,FC,0.00,f
6191,1580,2476,11,TN24AB6599,12,3017,K V B Puram,2026-08-06,,385.00,395.9725,7.100,8.950,28.1140,35.4395,RMRD,BC,0.00,f
6192,1580,2476,11,TN24AB6599,12,3014,Thottambedu,2026-08-06,,341.00,350.7185,8.000,9.040,28.0575,31.7050,RMRD,BC,0.00,f
6153,1570,2477,12,TN34AC5878,1,3010,Yerpedu,2026-08-06,,3293.00,3386.8505,4.200,8.240,142.2477,279.0765,RMRD,FC,0.00,f
6154,1570,2477,12,TN34AC5878,2,3702,Venkatagiri,2026-08-06,,1149.00,1181.7465,7.600,8.950,89.8127,105.7663,RMRD,BC,0.00,f
6155,1570,2477,12,TN34AC5878,3,3704,Dakilli,2026-08-06,,883.00,908.1655,7.900,8.890,71.7451,80.7359,RMRD,BC,0.00,f
6156,1570,2477,12,TN34AC5878,4,3708,Pokurupalli,2026-08-06,,1021.00,1050.0985,7.500,8.680,78.7574,91.1485,RMRD,BC,0.00,f
6157,1570,2477,12,TN34AC5878,5,3010,Yerpedu,2026-08-06,,236.00,242.7260,7.900,9.260,19.1754,22.4764,RMRD,BC,0.00,f
6194,1581,2478,13,AP39TK3377,1,3116,LN Puram,2026-08-06,,5137.20,5283.6102,4.200,8.450,221.9116,446.4651,RMRD,FC,0.00,f
6195,1581,2478,13,AP39TK3377,2,3107,Devanur,2026-08-06,,6986.00,7185.1010,4.100,8.590,294.5891,617.2002,RMRD,"FC,BC",0.00,f
6196,1581,2478,13,AP39TK3377,3,3106,Vandavasi,2026-08-06,,7360.00,7569.7600,4.100,8.470,310.3602,641.1587,RMRD,BC,0.00,f
6082,1551,2479,14,AP39WB9499,1,3109,Mandakolathur,2026-08-06,,16408.00,16875.6280,4.100,8.470,691.9007,1429.3657,RMRD,"FC,BC",0.00,f
6083,1551,2479,14,AP39WB9499,2,3117,Aavalurpet,2026-08-06,,4088.00,4204.5080,4.200,8.490,176.5893,356.9627,RMRD,FC,0.00,f
6070,1547,2480,15,AP03TE9419,1,3104,Karapattu,2026-08-06,,9442.00,9711.0970,4.000,8.450,388.4439,820.5877,Balance Milk,"FC,BC",0.00,f
6071,1547,2480,15,AP03TE9419,2,3104,Karapattu,2026-08-06,,11185.00,11503.7725,4.100,8.410,471.6547,967.4673,RMRD,"FC,MC,BC",0.00,f
6217,1586,2481,16,TN28BZ3247,1,3117,Aavalurpet,2026-08-06,,3489.00,3588.4365,4.100,8.470,147.1259,303.9406,Balance Milk,FC,0.00,f
6218,1586,2481,16,TN28BZ3247,2,3103,Konaluru,2026-08-06,,17203.00,17693.2855,4.200,8.490,743.1180,1502.1599,RMRD,"FC,BC",0.00,f
6219,1587,2482,17,TN52Q9387,1,3110,Kankanur,2026-08-06,,11806.00,12142.4710,4.100,8.100,497.8413,983.5402,RMRD,"FC,BC",0.00,f
6220,1587,2482,17,TN52Q9387,2,3112,Harur,2026-08-06,,10280.30,10573.2886,4.100,8.090,433.5048,855.3790,RMRD,BC,0.00,f
6068,1546,2483,18,TN28BB2353,1,3123,Alamelupuram,2026-08-06,,6430.40,6613.6664,4.100,8.050,271.1603,532.4001,RMRD,FC,0.00,f
6069,1546,2483,18,TN28BB2353,2,3119,K Echambadi,2026-08-06,,8898.50,9152.1073,4.200,8.070,384.3885,738.5751,RMRD,"FC,BC",0.00,f
6072,1548,2484,19,TN30CL2599,1,3416,7th Mile CC,2026-08-06,,24350.00,25043.9750,4.000,8.200,1001.7590,2053.6059,RMRD,"FC,BC",0.00,f
6073,1548,2484,19,TN30CL2599,2,3438,Kuppam Rural CC,2026-08-06,,3251.00,3343.6535,3.900,8.180,130.4025,273.5109,RMRD,BC,0.00,f
6063,1544,2485,20,RJ32GB7005,1,3417,Avulanatham CC,2026-08-06,,29886.60,30738.3681,3.900,8.370,1198.7964,2572.8014,Balance Milk,"FC,BC",0.00,f
6064,1544,2485,20,RJ32GB7005,2,3417,Avulanatham CC,2026-08-06,,,,,,,,RMRD,,0.00,t
6065,1545,2486,21,TN28AQ5726,1,3441,Ramakuppam CC,2026-08-06,,8701.00,8948.9785,4.000,8.200,357.9591,733.8162,RMRD,"FC,MC",0.00,f
6066,1545,2486,21,TN28AQ5726,2,3436,VK Patrapalli CC,2026-08-06,,7244.00,7450.4540,4.000,8.200,298.0182,610.9372,RMRD,MC,0.00,f
6067,1545,2486,21,TN28AQ5726,3,3440,Kondahalli CC,2026-08-06,,3415.00,3512.3275,4.100,8.220,144.0054,288.7133,RMRD,BC,0.00,f
6170,1576,2487,22,TN30CL2299,1,3434,N Vaddanahalli CC,2026-08-06,,5269.20,5419.3722,4.000,8.200,216.7749,444.3885,RMRD,BC,0.00,f
6171,1576,2487,22,TN30CL2299,2,3443,Lakkanapalli CC,2026-08-06,,4987.00,5129.1295,4.000,8.200,205.1652,420.5886,RMRD,FC,0.00,f
6172,1576,2487,22,TN30CL2299,3,3406,Palamaner CC,2026-08-06,,16491.30,16961.3021,4.000,8.200,678.4521,1390.8268,RMRD,"BC,FC",0.00,f
6160,1572,2488,23,TG12T4949,1,3629,Kadiri Talapula CC,2026-08-06,,13099.00,13472.3215,4.100,8.220,552.3652,1107.4248,RMRD,"FC,BC",0.00,f
6161,1572,2488,23,TG12T4949,2,3809,Diguva Kancharla Palli,2026-08-06,,4578.00,4708.4730,3.900,8.180,183.6304,385.1531,RMRD,BC,0.00,f
6162,1572,2488,23,TG12T4949,3,3632,Gandlapenta CC,2026-08-06,,8850.00,9102.2250,4.100,8.220,373.1912,748.2029,RMRD,FC,0.00,f
6101,1558,2489,24,AP03TE5533,1,3642,Kokkanti Cross CC,2026-08-06,,7876.00,8100.4660,4.200,8.240,340.2196,667.4784,RMRD,BC,0.00,f
6102,1558,2489,24,AP03TE5533,2,3633,Nallamada CC,2026-08-06,,6870.00,7065.7950,4.200,8.240,296.7634,582.2215,RMRD,FC,0.00,f
6103,1558,2489,24,AP03TE5533,3,3655,Rallananthapur CC,2026-08-06,,4048.00,4163.3680,4.400,8.410,183.1882,350.1392,RMRD,"FC,BC",0.00,f
6098,1557,2490,25,TN24BD4749,1,3641,Thurakapalli CC,2026-08-06,,12205.00,12552.8425,3.700,8.140,464.4552,1021.8014,RMRD,"FC,BC",0.00,f
6099,1557,2490,25,TN24BD4749,2,3651,CTM CC,2026-08-06,,11996.00,12337.8860,3.900,8.050,481.1776,993.1998,RMRD,"FC,BC",0.00,f
6178,1578,2491,26,AP39WM0723,1,3652,Lepakshi CC,2026-08-06,,9240.00,9503.3400,4.200,8.240,399.1403,783.0752,RMRD,"FC,BC",0.00,f
6179,1578,2491,26,AP39WM0723,2,3645,Manesamudram,2026-08-06,,6328.50,6508.8623,4.000,8.120,260.3545,528.5196,RMRD,BC,0.00,f
6180,1578,2491,26,AP39WM0723,3,3654,Madakasira CC,2026-08-06,,13952.00,14349.6320,4.400,8.480,631.3838,1216.8488,RMRD,"FC,BC",0.00,f
6152,1569,2492,27,AP03TE9599,1,3631,Gorantla CC,2026-08-06,,7942.00,8168.3470,3.900,8.180,318.5655,668.1708,RMRD,"FC,MC,BC",0.00,f
6208,1584,2493,28,TN28AR1990,1,3631,Gorantla CC,2026-08-06,,7388.00,7598.5580,4.400,8.280,334.3366,629.1606,RMRD,BC,0.00,f
6209,1584,2493,28,TN28AR1990,2,3634,Kotha Cheruvu CC,2026-08-06,,7687.00,7906.0795,4.300,8.390,339.9614,663.3201,RMRD,"FC,BC",0.00,f
6245,1584,2493,28,TN28AR1990,3,3651,CTM CC,2026-08-06,,5360.10,5512.8629,3.700,8.010,203.9759,441.5803,RMRD,FC,0.00,f
6210,1584,2493,28,TN28AR1990,3,3651,CTM CC,2026-08-06,,5360.10,5512.8629,3.700,8.010,203.9759,441.5803,Balance Milk,FC,0.00,t
6147,1568,2494,29,TN76AL9919,1,3623,Yallam Palli,2026-08-06,,1969.00,2025.1165,3.800,8.030,76.9544,162.6169,RMRD,BC,0.00,f
6148,1568,2494,29,TN76AL9919,2,3637,Nimmanna Palli,2026-08-06,,3999.00,4112.9715,3.800,8.160,156.2929,335.6185,RMRD,BC,0.00,f
6149,1568,2494,29,TN76AL9919,3,3601,Chinthaparthi,2026-08-06,,4278.00,4399.9230,3.900,8.050,171.5970,354.1938,RMRD,FC,0.00,f
6150,1568,2494,29,TN76AL9919,4,3607,Manchuru,2026-08-06,,2200.00,2262.7000,4.000,8.200,90.5080,185.5414,RMRD,BC,0.00,f
6151,1568,2494,29,TN76AL9919,5,3616,Kalikiri,2026-08-06,,6908.00,7104.8780,3.800,8.160,269.9854,579.7580,RMRD,"FC,BC",0.00,f
6090,1555,2495,30,AP39WE4161,1,3621,Regallu,2026-08-06,,2888.00,2970.3080,3.900,8.050,115.8420,239.1098,RMRD,FC,0.00,f
6091,1555,2495,30,AP39WE4161,2,3618,Gadi,2026-08-06,,2974.20,3058.9647,4.000,8.080,122.3586,247.1643,RMRD,FC,0.00,f
6092,1555,2495,30,AP39WE4161,3,3617,Kalakada,2026-08-06,,3227.00,3318.9695,3.900,8.050,129.4398,267.1770,RMRD,BC,0.00,f
6093,1555,2495,30,AP39WE4161,4,3619,Garnimitta,2026-08-06,,2299.00,2364.5215,3.900,8.180,92.2163,193.4179,RMRD,BC,0.00,f
6094,1555,2495,30,AP39WE4161,5,3622,Gyarampalli,2026-08-06,,3212.00,3303.5420,4.000,8.200,132.1417,270.8904,RMRD,FC,0.00,f
6095,1555,2495,30,AP39WE4161,6,3620,Piler,2026-08-06,,6096.00,6269.7360,3.900,8.180,244.5197,512.8644,RMRD,"FC,BC",0.00,f
6197,1582,2496,31,AP07TF2421,1,3628,Diguva Thotluvari Palli,2026-08-06,,3934.00,4046.1190,3.800,8.160,153.7525,330.1633,RMRD,FC,0.00,f
6198,1582,2496,31,AP07TF2421,2,3624,Thamballapalle,2026-08-06,,5294.00,5444.8790,4.000,8.130,217.7952,442.6687,RMRD,"FC,BC",0.00,f
6199,1582,2496,31,AP07TF2421,3,3627,Mudivedu,2026-08-06,,4094.00,4210.6790,3.900,8.180,164.2165,344.4335,RMRD,"BC,FC",0.00,f
6200,1582,2496,31,AP07TF2421,4,3625,Reddi Kota,2026-08-06,,3840.70,3950.1599,3.700,8.140,146.1559,321.5430,RMRD,BC,0.00,f
6054,1541,2498,33,SALE TANKER,1,3438,Kuppam Rural CC,2026-08-06,,15138.60,15570.0501,3.900,8.180,607.2320,1273.6301,RMRD,"FC,BC",0.00,f
6226,1589,2499,34,AP03TA8424,1,3414,Gudupalli,2026-08-06,,9255.00,9518.7675,3.900,8.300,371.2319,790.0577,RMRD,"FC,BC",0.00,f
6227,1589,2499,34,AP03TA8424,2,3415,Kuppam BMCU,2026-08-06,,7390.60,7601.2321,3.900,8.300,296.4481,630.9023,RMRD,"MC,BC",0.00,f
6228,1589,2499,34,AP03TA8424,3,3435,Settipalli,2026-08-06,,2527.80,2599.8423,4.000,8.200,103.9937,213.1871,RMRD,MC,0.00,f
6246,1589,2499,34,AP03TA8424,4,3418,Nadimur,2026-08-06,,3737.30,3843.8131,3.800,8.160,146.0649,313.6551,RMRD,BC,0.00,f
6079,1550,2500,35,TN24AR2944,1,3114,Rayakottai,2026-08-06,,3338.00,3433.1330,4.000,7.910,137.3253,271.5608,RMRD,BC,0.00,f
6080,1550,2500,35,TN24AR2944,2,3108,Sankaranarayanapuram(SN Puram),2026-08-06,,7753.00,7973.9605,3.700,7.730,295.0365,616.3871,RMRD,"FC,BC",0.00,f
6081,1550,2500,35,TN24AR2944,3,3113,CR Palyam,2026-08-06,,6573.00,6760.3305,3.900,7.890,263.6529,533.3901,RMRD,"FC,BC",0.00,f
6058,1543,2501,36,AP03TE6660,1,3901,Gowraram ,2026-08-06,,2203.00,2265.7855,4.500,8.310,101.9603,188.2868,RMRD,BC,0.00,f
6055,1542,2502,37,TS07UL3304,1,3902,Kalwakurthy,2026-08-06,,5774.00,5938.5590,4.300,8.390,255.3580,498.2451,RMRD,"FC,BC",0.00,f
6056,1542,2502,37,TS07UL3304,2,3904,Kandukuru,2026-08-06,,3231.00,3323.0835,4.300,8.530,142.8926,283.4590,RMRD,FC,0.00,f
6057,1542,2502,37,TS07UL3304,3,3903,Thalakondapalli,2026-08-06,,4125.00,4242.5625,4.400,8.280,186.6728,351.2842,RMRD,BC,0.00,f
6163,1573,2503,38,SALE TANKER,1,3446,Nulukunta Cross,2026-08-06,,14812.00,15234.1420,4.000,8.330,609.3657,1269.0040,RMRD,"FC,BC",0.00,f
6173,1577,2504,39,AP26TF4985,1,3204,Bakarapeta,2026-08-06,,3526.00,3626.4910,3.900,8.180,141.4331,296.6470,RMRD,BC,0.00,f
6174,1577,2504,39,AP26TF4985,2,3227,Pincha,2026-08-06,,4188.60,4307.9751,3.700,7.990,159.3951,344.2072,RMRD,"BC,FC",0.00,f
6175,1577,2504,39,AP26TF4985,3,3201,Mellacheruv,2026-08-06,,6491.00,6675.9935,3.700,8.010,247.0118,534.7471,RMRD,"FC,BC",0.00,f
6176,1577,2504,39,AP26TF4985,4,3203,Talapula(Piler),2026-08-06,,3408.00,3505.1280,3.700,8.010,129.6897,280.7608,RMRD,BC,0.00,f
6177,1577,2504,39,AP26TF4985,5,3206,Bodevandlapalli,2026-08-06,,3905.00,4016.2925,3.700,8.010,148.6028,321.7050,RMRD,FC,0.00,f
6166,1575,2505,40,AP03TE2079,1,3228,Udaymanikyam CC,2026-08-06,,8559.00,8802.9315,3.800,8.030,334.5114,706.8754,RMRD,BC,0.00,f
6167,1575,2505,40,AP03TE2079,2,3228,Udaymanikyam CC,2026-08-06,,2904.70,2987.4840,3.800,8.160,113.5244,243.7787,Balance Milk,FC,0.00,t
6382,1575,2505,40,AP03TE2079,2,3228,Udaymanikyam CC,2026-08-06,,50.00,51.4250,3.580,8.050,1.8410,4.1397,RMRD,,0.00,f
6168,1575,2505,40,AP03TE2079,3,3202,Y V Pallm,2026-08-06,,8444.00,8684.6540,3.700,8.140,321.3322,706.9308,RMRD,"FC,BC",0.00,f
6169,1575,2505,40,AP03TE2079,4,3205,C.G.Gallu,2026-08-06,,2904.70,2987.4840,3.800,8.160,113.5244,243.7787,RMRD,FC,0.00,f
6242,1559,2506,41,TN36AU2208,1,3224,Palasamudram,2026-08-06,,5803.00,5968.3855,4.100,8.220,244.7038,490.6013,RMRD,BC,0.00,f
6213,1559,2506,41,TN36AU2208,1,3224,Palasamudram,2026-08-06,,5803.00,5968.3855,4.100,8.220,244.7038,490.6013,RMRD,FC,0.00,t
6104,1559,2506,41,TN36AU2208,1,3224,Palasamudram,2026-08-06,,,,,,,,RMRD,,0.00,t
6105,1559,2506,41,TN36AU2208,2,3224,Palasamudram,2026-08-06,,5803.00,5968.3855,4.100,8.220,244.7038,490.6013,Balance Milk,BC,0.00,t
6243,1559,2506,41,TN36AU2208,2,3223,Thugundram,2026-08-06,,4840.00,4977.9400,4.100,8.350,204.0955,415.6580,RMRD,FC,0.00,f
6214,1559,2506,41,TN36AU2208,2,3224,Palasamudram,2026-08-06,,2253.00,2317.2105,3.780,8.170,87.5906,189.3161,RMRD,FC,0.00,t
6106,1559,2506,41,TN36AU2208,3,3223,Thugundram,2026-08-06,,4840.00,4977.9400,4.100,8.350,204.0955,415.6580,RMRD,FC,0.00,t
6244,1559,2506,41,TN36AU2208,3,3222,G D Nellore,2026-08-06,,7528.00,7742.5480,4.000,8.200,309.7019,634.8889,RMRD,"FC,BC",0.00,f
6215,1559,2506,41,TN36AU2208,3,3223,Thugundram,2026-08-06,,4840.00,4977.9400,4.100,8.350,204.0955,415.6580,RMRD,FC,0.00,t
6211,1559,2506,41,TN36AU2208,3,3222,G D Nellore,2026-08-06,,7528.00,7742.5480,4.000,8.200,309.7019,634.8889,RMRD,"FC,BC",0.00,t
6216,1559,2506,41,TN36AU2208,4,3222,G D Nellore,2026-08-06,,7528.00,7742.5480,4.000,8.200,309.7019,634.8889,RMRD,FC,0.00,t
6107,1559,2506,41,TN36AU2208,4,3222,G D Nellore,2026-08-06,,7528.00,7742.5480,4.000,8.200,309.7019,634.8889,RMRD,"FC,BC",0.00,t
6181,1579,2507,42,AP07TN0549,1,3219,Reddigunta,2026-08-06,,4756.00,4891.5460,4.000,8.200,195.6618,401.1068,RMRD,"FC,BC",0.00,f
6182,1579,2507,42,AP07TN0549,2,3215,Yadamari,2026-08-06,,8840.00,9091.9400,4.000,8.320,363.6776,756.4494,RMRD,BC,0.00,f
6183,1579,2507,42,AP07TN0549,3,3429,G.K.Manchi,2026-08-06,,5847.00,6013.6395,4.000,8.330,240.5456,500.9362,RMRD,FC,0.00,f
6088,1554,2508,43,AP03TE6599,1,3020,Putturu CC,2026-08-06,,14739.80,15159.8843,4.200,8.370,636.7151,1268.8823,RMRD,"FC,MC,BC",0.00,f
6089,1554,2508,43,AP03TE6599,2,3021,Chandragiri CC,2026-08-06,,6160.50,6336.0743,3.800,8.160,240.7708,517.0237,RMRD,FC,0.00,f
6221,1588,2509,44,AP31TF6368,1,3001,Penumuru,2026-08-06,,4486.00,4613.8510,4.100,8.340,189.1679,384.7952,RMRD,BC,0.00,f
6222,1588,2509,44,AP31TF6368,2,3003,Damalacheruvu,2026-08-06,,5018.60,5161.6301,4.000,8.330,206.4652,429.9638,RMRD,"BC,MC",0.00,f
6223,1588,2509,44,AP31TF6368,3,3005,Komireddygari Palli,2026-08-06,,,,,,,,RMRD,,0.00,t
6224,1588,2509,44,AP31TF6368,4,3007,Polakala,2026-08-06,,3393.00,3489.7005,4.000,8.350,139.5880,291.3900,RMRD,FC,0.00,f
6225,1588,2509,44,AP31TF6368,5,3023,Rangampeta Cross,2026-08-06,,6360.00,6541.2600,4.100,8.350,268.1917,546.1952,RMRD,"FC,MC",0.00,f
6117,1562,2510,45,TN25BB1990,1,3022,Vedurukuppam,2026-08-06,,3177.00,3267.5445,3.900,8.180,127.4342,267.2851,RMRD,BC,0.00,f
6118,1562,2510,45,TN25BB1990,2,3211,Kondakinda Pali,2026-08-06,,5257.80,5407.6473,4.000,8.200,216.3059,443.4271,RMRD,FC,0.00,f
6119,1562,2510,45,TN25BB1990,3,3209,Kothapallimitta,2026-08-06,,3340.00,3435.1900,4.100,8.220,140.8428,282.3726,RMRD,MC,0.00,f
6120,1562,2510,45,TN25BB1990,4,3006,Polireddipalli,2026-08-06,,3253.00,3345.7105,4.000,8.320,133.8284,278.3631,RMRD,"MC,BC",0.00,f
6229,1590,2511,46,TN28BA2919,1,3105,Vanapuram,2026-08-06,,17270.10,17762.2979,4.100,8.470,728.2542,1504.4666,RMRD,"FC,BC",0.00,f
6158,1571,2512,47,AP03TE9069,1,3002,Pakala,2026-08-06,,2827.70,2908.2894,4.100,8.350,119.2399,242.8422,RMRD,FC,0.00,f
6230,1591,2513,47,AP07TJ2180,1,3102,Thammanuru,2026-08-06,,624.30,642.0926,7.300,9.010,46.8728,57.8525,RMRD,BC,0.00,f
6159,1571,2512,47,AP03TE9069,2,3005,Komireddygari Palli,2026-08-06,,6096.00,6269.7360,4.100,8.220,257.0592,515.3723,RMRD,"MC,BC",0.00,f
6231,1591,2513,47,AP07TJ2180,2,3101,Kumaravadi,2026-08-06,,5463.00,5618.6955,4.400,8.150,247.2226,457.9237,RMRD,FC,0.00,f
6374,1591,2513,47,AP07TJ2180,3,3102,Thammanuru,2026-08-06,,5899.00,6067.1215,4.100,8.220,248.7520,498.7174,RMRD,BC,0.00,f
6375,1591,2513,47,AP07TJ2180,4,3101,Kumaravadi,2026-08-06,,564.00,580.0740,7.000,8.580,40.6052,49.7703,RMRD,FC,0.00,f
6247,1596,2514,1,AP03TE5533,1,3653,Mamillapalli,2026-08-07,,8248.00,8483.0680,4.100,8.220,347.8058,697.3082,RMRD,BC,0.00,f
6248,1596,2514,1,AP03TE5533,2,3646,Moram Pali,2026-08-07,,4275.00,4396.8375,4.000,8.080,175.8735,355.2645,RMRD,"FC,BC",0.00,f
6249,1596,2514,1,AP03TE5533,3,3648,Mohamadabad/MB Cross,2026-08-07,,6059.00,6231.6815,4.100,8.100,255.4989,504.7662,RMRD,FC,0.00,f
6250,1597,2515,2,AP39UN4344,1,3649,B.Pappuru,2026-08-07,,5824.20,5990.1897,4.050,8.250,242.6027,494.1907,RMRD,"FC,BC",0.00,f
6251,1597,2515,2,AP39UN4344,2,3647,Ragavapalli,2026-08-07,,3992.90,4106.6977,4.200,8.240,172.4813,338.3919,RMRD,"FC,BC",0.00,f
6401,1597,2515,2,AP39UN4344,3,3649,B.Pappuru,2026-08-07,,1345.40,1383.7439,7.450,9.000,103.0889,124.5370,RMRD,"FC,BC",0.00,f
6252,1598,2516,3,AP03TF2538,1,3602,Tharigonda,2026-08-07,,2934.00,3017.6190,3.700,8.140,111.6519,245.6342,Balance Milk,"MC,BC",0.00,f
6253,1598,2516,3,AP03TF2538,2,3602,Tharigonda,2026-08-07,,,,,,,,RMRD,,0.00,t
6254,1598,2516,3,AP03TF2538,3,3610,B Kothakota,2026-08-07,,5737.00,5900.5045,4.000,8.200,236.0202,483.8414,RMRD,BC,0.00,f
6255,1598,2516,3,AP03TF2538,4,3612,Poojavari Palli,2026-08-07,,1652.20,1699.2877,3.900,8.300,66.2722,141.0409,RMRD,FC,0.00,f
